Census_yr,Block_ID,the_geom,CLUE_area,Estabs,Employment,Floor_sqm
2016,405,"MULTIPOLYGON (((144.9474681015545 -37.80590394489782, 144.9449868102394 -37.805629593262786, 144.94515008974287 -37.80470614966838, 144.94780366507518 -37.80496345890775, 144.947627038766 -37.80579953391115, 144.94760185704243 -37.80591873227316, 144.9474681015545 -37.80590394489782)))",West Melbourne (Residential),2,39,17011
2016,422,"MULTIPOLYGON (((144.947627038766 -37.80579953391115, 144.94780366507518 -37.80496345890775, 144.94793717923528 -37.80497837144836, 144.94868556883887 -37.80549249646318, 144.94827638543248 -37.805873476761995, 144.94806641018744 -37.805849566861454, 144.94779227980413 -37.80581835016449, 144.947627038766 -37.80579953391115)))",West Melbourne (Residential),1,4,2380
2016,420,"MULTIPOLYGON (((144.94732834887677 -37.80675614777214, 144.94747299805508 -37.80662147344185, 144.94816134632478 -37.80598058566488, 144.94827638543248 -37.805873476761995, 144.94868556883887 -37.80549249646318, 144.9497989364876 -37.806297836891396, 144.94788820685645 -37.807730364442435, 144.94696869637522 -37.807090994044316, 144.94732834887677 -37.80675614777214)))",West Melbourne (Residential),3,72,25514
2016,1009,"MULTIPOLYGON (((144.94500449787512 -37.81203304870601, 144.9431429269867 -37.81274183689629, 144.94303472886034 -37.81278302830222, 144.9427471483785 -37.81257897646285, 144.94245402402385 -37.812379953832995, 144.94215549288353 -37.81218605468691, 144.94185169890147 -37.81199737161699, 144.94154278722692 -37.81181399453384, 144.94122890421417 -37.81163601066645, 144.94091019853332 -37.81146350548275, 144.94058682462605 -37.81129656094794, 144.94025893475862 -37.811135255385466, 144.93992668457338 -37.810979668080165, 144.9395902344745 -37.810829870290824, 144.93924974365103 -37.81068593595981, 144.9389053737585 -37.81054793186461, 144.93855729098922 -37.81041592486358, 144.93820565825044 -37.81028997725325, 144.9378506453325 -37.810170148748725, 144.9374924209363 -37.81005649724535, 144.93713115499455 -37.80994907705711, 144.93676702096752 -37.80984793805573, 144.93655909488956 -37.80944987924277, 144.93655253186918 -37.809448327764954, 144.93618124855735 -37.809213020370855, 144.93603085851854 -37.80911770690921, 144.9358537560423 -37.80904917646442, 144.93590752838833 -37.80899788438855, 144.93566522831117 -37.80884915992052, 144.9355733914538 -37.808676259479185, 144.93588384494393 -37.80734987033193, 144.9358443478746 -37.80643031769338, 144.93617446064454 -37.804926139564216, 144.93771898544998 -37.80539463628054, 144.9386838763384 -37.80577943925545, 144.9387889355502 -37.805832053997314, 144.93889827494036 -37.80587885799947, 144.93901138489306 -37.80591963325817, 144.93912773914315 -37.805954188515024, 144.93924679351602 -37.805982363740995, 144.93936799511047 -37.80600402669266, 144.93949077649805 -37.80601907731674, 144.93961456604092 -37.806027444326105, 144.9397387866324 -37.806029089683705, 144.93986285917867 -37.80602400596, 144.9399862048949 -37.80601221547203, 144.94010824974708 -37.805993773965774, 144.94022842339277 -37.805968767894036, 144.9403461671785 -37.805937312753905, 144.94046092949944 -37.80589955661011, 144.94094203174376 -37.805712669502284, 144.94124345486935 -37.80559557836632, 144.94175101160093 -37.80621177827184, 144.94269796554164 -37.80741789935814, 144.94336690238254 -37.80827923656751, 144.94434984464772 -37.80952114507076, 144.94477660956397 -37.810065510304725, 144.9451975139658 -37.810597944745794, 144.9456053829055 -37.811115058321754, 144.94601992933292 -37.81164640748115, 144.94500449787512 -37.81203304870601)))",West Melbourne (Industrial),6,617,250107
2016,416,"MULTIPOLYGON (((144.94370206804953 -37.807793541053115, 144.94539865528915 -37.80853749586407, 144.94434984464772 -37.80952114507076, 144.94336690238254 -37.80827923656751, 144.94370206804953 -37.807793541053115)))",West Melbourne (Residential),1,0,13843
2016,418,"MULTIPOLYGON (((144.94539865528915 -37.80853749586407, 144.94613898328117 -37.80904437438184, 144.94477660956397 -37.810065510304725, 144.94434984464772 -37.80952114507076, 144.94539865528915 -37.80853749586407)))",West Melbourne (Residential),3,41,12336
2016,419,"MULTIPOLYGON (((144.94613898328117 -37.80904437438184, 144.94539865528915 -37.80853749586407, 144.9460149340721 -37.80796661777983, 144.94696869637522 -37.807090994044316, 144.94788820685645 -37.807730364442435, 144.94613898328117 -37.80904437438184)))",West Melbourne (Residential),12,72,26916
2016,428,"MULTIPOLYGON (((144.94613898328117 -37.80904437438184, 144.94678173614332 -37.809633551710974, 144.9451975139658 -37.810597944745794, 144.94477660956397 -37.810065510304725, 144.94613898328117 -37.80904437438184)))",West Melbourne (Residential),7,60,10158
2016,427,"MULTIPOLYGON (((144.94613898328117 -37.80904437438184, 144.94788820685645 -37.807730364442435, 144.94868719591534 -37.80847321442062, 144.94678173614332 -37.809633551710974, 144.94613898328117 -37.80904437438184)))",West Melbourne (Residential),18,149,23188
2016,655,"MULTIPOLYGON (((144.97898220028333 -37.81646191922686, 144.9789185089734 -37.816817485101396, 144.97890940908772 -37.81687502500197, 144.97867739153773 -37.81821272797954, 144.97867144925485 -37.81824561897595, 144.97841184217617 -37.818217017648465, 144.9782827654111 -37.818136613467715, 144.97812010383225 -37.81811454060695, 144.97808706675502 -37.818147916144326, 144.97804244312118 -37.818151580946505, 144.97792784991088 -37.81813603050352, 144.97664771647948 -37.817283182732986, 144.97649576665162 -37.817178856528855, 144.9763381689294 -37.81707994376208, 144.97617523046145 -37.816986636233025, 144.9760072654495 -37.816899116852454, 144.97583460324424 -37.816817554373735, 144.97565757686797 -37.816742107701714, 144.97547653101233 -37.816672924228, 144.9752918187306 -37.81661013616959, 144.97510379783472 -37.816553867716486, 144.97491283338823 -37.816504226964184, 144.97471929755883 -37.81646131131829, 144.97452356520014 -37.81642520291284, 144.97432601713558 -37.81639597317272, 144.9741270380108 -37.81637367827098, 144.97392701281413 -37.81635836177264, 144.9737263314681 -37.816350052911275, 144.973417500789 -37.81635086138996, 144.9730127627998 -37.816362751692594, 144.97257340916482 -37.81637384991775, 144.9723816490449 -37.816008333395324, 144.97340655326425 -37.81570949542982, 144.97435262732037 -37.81583784081991, 144.97471891578402 -37.815887529744856, 144.9753975593032 -37.8159795874919, 144.9769991914402 -37.81619683094956, 144.9770551640616 -37.81620442256388, 144.9788139319992 -37.81644295210848, 144.97898220028333 -37.81646191922686)))",East Melbourne,10,441,115930
2016,5,"MULTIPOLYGON (((144.96585853713435 -37.81792301205209, 144.96581331350458 -37.81781957873814, 144.96634512852904 -37.817663578011235, 144.96639694460586 -37.81776665457735, 144.96645274324584 -37.81787765184793, 144.96590395322647 -37.818026887545976, 144.96585853713435 -37.81792301205209)))",Melbourne (CBD),10,15,917
2016,932,"MULTIPOLYGON (((144.9511827136962 -37.79658257308317, 144.9489000264969 -37.79476086467947, 144.9473722026332 -37.7935415070023, 144.9478897925491 -37.793132058599454, 144.94852918642795 -37.79250377914338, 144.9490673779704 -37.7917936190446, 144.9493305552092 -37.79142267876574, 144.9504064895814 -37.79178152974639, 144.95080975767513 -37.792361274998896, 144.95130856171377 -37.79297212320747, 144.95166722830857 -37.79332697597646, 144.95123242352858 -37.79370197312547, 144.95129211091975 -37.7937486380515, 144.9510538608103 -37.793938759896776, 144.9511461206079 -37.79401156518645, 144.95134917006297 -37.79384465163524, 144.95160429714906 -37.79404005153417, 144.95139758125617 -37.79420879601672, 144.95280093580834 -37.79531511003698, 144.95266104455675 -37.79542568483946, 144.9525974221347 -37.79547597378524, 144.9511827136962 -37.79658257308317)))",Parkville,38,5448,228459
2016,728,"MULTIPOLYGON (((144.9569335063396 -37.82510654955506, 144.95706558847954 -37.82538911185592, 144.95714578218008 -37.82556338445662, 144.95698345581772 -37.82561038015401, 144.95579715961986 -37.82659185656014, 144.95566500613 -37.82677205759792, 144.95554069310074 -37.826955735273565, 144.95542436735204 -37.8271426758803, 144.9553161644772 -37.827332661009535, 144.95521620997832 -37.82752546757049, 144.9551246225732 -37.827720871452094, 144.9550415074562 -37.82791864470246, 144.95496696200067 -37.828118554726466, 144.95298588432166 -37.827675382615936, 144.95547043276366 -37.82619494521147, 144.95676794664232 -37.82515448195349, 144.9569335063396 -37.82510654955506)))",Southbank,3,0,6762
2016,660,"MULTIPOLYGON (((144.98878966701838 -37.82456888716244, 144.98863864540786 -37.82554653745702, 144.98836540245904 -37.82713891831602, 144.9882938495408 -37.8275558934959, 144.98805831183844 -37.82887126272595, 144.98793812381598 -37.82871508493322, 144.98791140895304 -37.828680371021115, 144.98783355161737 -37.828579198968605, 144.98780851812356 -37.828546669385574, 144.98777851329388 -37.82850767990275, 144.98776182473026 -37.82848599261318, 144.98767021377074 -37.8283669475427, 144.98765352413375 -37.82834526021966, 144.98756215059106 -37.82822652192003, 144.9875454621274 -37.82820483550316, 144.98745414705778 -37.82808617381944, 144.9874374586562 -37.828064487388566, 144.9873430667866 -37.82794182676945, 144.98733327901206 -37.82792910604817, 144.98713012817205 -37.827699053612704, 144.98672885360222 -37.82737424181573, 144.9854896747668 -37.82671714228403, 144.98513113633663 -37.82653495662278, 144.9850148196556 -37.826475851178515, 144.98250672815126 -37.82625625757117, 144.9813586111676 -37.82606482922059, 144.98093817545805 -37.82587208655745, 144.98012393206957 -37.825245235458226, 144.97856682082627 -37.823501564750075, 144.97837720390808 -37.8233096324423, 144.9785714521318 -37.82332092588369, 144.98460864550034 -37.8240943292224, 144.985554117355 -37.82421542012804, 144.9867042127026 -37.82435387447723, 144.98878966701838 -37.82456888716244)))",Melbourne (Remainder),19,1406,217833
2016,659,"MULTIPOLYGON (((144.97853426280906 -37.81900494163426, 144.97853851600271 -37.81900735951798, 144.98061673846755 -37.820177289683, 144.98218911899906 -37.82125464772745, 144.98365438092821 -37.82206566228286, 144.9848086841855 -37.8224793724709, 144.98693725123576 -37.823189190068554, 144.9889865261044 -37.82344364492813, 144.98886830734742 -37.82402552781753, 144.9888426378372 -37.82420461212955, 144.98880015795177 -37.82450096614845, 144.98878966701838 -37.82456888716244, 144.9867042127026 -37.82435387447723, 144.985554117355 -37.82421542012804, 144.98460864550034 -37.8240943292224, 144.9785714521318 -37.82332092588369, 144.97837720390808 -37.8233096324423, 144.97750425691564 -37.82249511646018, 144.97663506999305 -37.821723983706555, 144.97650225010923 -37.82156618416909, 144.97643514906443 -37.82148743062398, 144.97637494006187 -37.82140524576049, 144.97632190240975 -37.82132000927907, 144.97627627984178 -37.82123211378554, 144.97623828165337 -37.821141964810394, 144.9762080850468 -37.82104997814543, 144.97618582723263 -37.82095657790548, 144.97617161229238 -37.82086219484381, 144.9761655055756 -37.82076726355224, 144.9761675337006 -37.82067222246112, 144.97617768919554 -37.82057751031435, 144.97623490791054 -37.82002778284271, 144.97622890973838 -37.81989198413495, 144.97621498454197 -37.81975655203018, 144.97619316191378 -37.81962177721371, 144.9761634896382 -37.81948794978081, 144.97612603149375 -37.81935535649545, 144.97608086720342 -37.81922428259184, 144.97602809475447 -37.819095010012006, 144.9759678270162 -37.81896781644667, 144.97590019401045 -37.818842975374224, 144.9760690689484 -37.81879723189958, 144.9761871023779 -37.818819570577425, 144.97612937623228 -37.81872530202127, 144.97606668297152 -37.81863305140331, 144.97609280780426 -37.81862070465462, 144.97611045001875 -37.818609521503646, 144.97612581203015 -37.81859830456315, 144.9761412782684 -37.8185833963885, 144.97616026534718 -37.8185664796271, 144.97617739664423 -37.81855062679604, 144.97619899662854 -37.81853408116568, 144.9762242417335 -37.81851663302263, 144.97625098503624 -37.818503434441574, 144.976280126115 -37.81849074748038, 144.97631046382637 -37.818480416028464, 144.97634103486098 -37.8184726470205, 144.97637421016447 -37.81846677197857, 144.9764088986163 -37.818463310150904, 144.97643912502204 -37.818462169660236, 144.976458309797 -37.81846280216541, 144.97648862640582 -37.818465388678455, 144.97651549496436 -37.81846931545557, 144.97654082126127 -37.81847493156371, 144.97656461770578 -37.81848111705401, 144.97659015562775 -37.818489799889456, 144.97661440413972 -37.818500231374514, 144.97663409975738 -37.81851019620844, 144.9767650663015 -37.81857851201891, 144.9769015338941 -37.81863629372241, 144.97700947845283 -37.81869761617629, 144.977143469397 -37.81874551419594, 144.9771936839356 -37.81869207554575, 144.9774685422638 -37.818399213164064, 144.97853426280906 -37.81900494163426)))",Melbourne (Remainder),13,3730,314522
2016,101,"MULTIPOLYGON (((144.95094260991232 -37.812101578761876, 144.95045168940328 -37.81103916182009, 144.95293140129309 -37.810337148127445, 144.95342562308844 -37.81139888621878, 144.95094260991232 -37.812101578761876)))",West Melbourne (Residential),10,133,93760
2016,654,"MULTIPOLYGON (((144.97866707524196 -37.81826982701446, 144.97866132145742 -37.818301679484826, 144.97853426280906 -37.81900494163426, 144.9774685422638 -37.818399213164064, 144.9771936839356 -37.81869207554575, 144.977143469397 -37.81874551419594, 144.97700947845283 -37.81869761617629, 144.9769015338941 -37.81863629372241, 144.9767650663015 -37.81857851201891, 144.97663409975738 -37.81851019620844, 144.97661440413972 -37.818500231374514, 144.97659015562775 -37.818489799889456, 144.97656461770578 -37.81848111705401, 144.97654082126127 -37.81847493156371, 144.97651549496436 -37.81846931545557, 144.97648862640582 -37.818465388678455, 144.976458309797 -37.81846280216541, 144.97643912502204 -37.818462169660236, 144.9764088986163 -37.818463310150904, 144.97637421016447 -37.81846677197857, 144.97634103486098 -37.8184726470205, 144.97631046382637 -37.818480416028464, 144.976280126115 -37.81849074748038, 144.97625098503624 -37.818503434441574, 144.9762242417335 -37.81851663302263, 144.97619899662854 -37.81853408116568, 144.97617739664423 -37.81855062679604, 144.97616026534718 -37.8185664796271, 144.9761412782684 -37.8185833963885, 144.97612581203015 -37.81859830456315, 144.97611045001875 -37.818609521503646, 144.97609280780426 -37.81862070465462, 144.97606668297152 -37.81863305140331, 144.97612937623228 -37.81872530202127, 144.9761871023779 -37.818819570577425, 144.9760690689484 -37.81879723189958, 144.97590019401045 -37.818842975374224, 144.9758413589674 -37.818745730856534, 144.97577805400564 -37.818650268592314, 144.97571036532267 -37.81855671892485, 144.975579336491 -37.81843637683349, 144.9755026380343 -37.81837070234918, 144.97542388783378 -37.81830657500348, 144.9752826465866 -37.81819918353188, 144.97513565456347 -37.81809676482111, 144.97498318934842 -37.817999511969724, 144.97482553785005 -37.817907609225514, 144.97384513740388 -37.81740045815667, 144.9738029845859 -37.81737953831142, 144.97374120836017 -37.81738334428815, 144.9734624306703 -37.81740051990747, 144.97339048031927 -37.817354611998006, 144.9732561383287 -37.81726889483273, 144.97322654004844 -37.817249081246025, 144.97278089288537 -37.81666671090871, 144.97257340916482 -37.81637384991775, 144.9730127627998 -37.816362751692594, 144.973417500789 -37.81635086138996, 144.9737263314681 -37.816350052911275, 144.97392701281413 -37.81635836177264, 144.9741270380108 -37.81637367827098, 144.97432601713558 -37.81639597317272, 144.97452356520014 -37.81642520291284, 144.97471929755883 -37.81646131131829, 144.97491283338823 -37.816504226964184, 144.97510379783472 -37.816553867716486, 144.9752918187306 -37.81661013616959, 144.97547653101233 -37.816672924228, 144.97565757686797 -37.816742107701714, 144.97583460324424 -37.816817554373735, 144.9760072654495 -37.816899116852454, 144.97617523046145 -37.816986636233025, 144.9763381689294 -37.81707994376208, 144.97649576665162 -37.817178856528855, 144.97664771647948 -37.817283182732986, 144.97792784991088 -37.81813603050352, 144.97804244312118 -37.818151580946505, 144.97808706675502 -37.818147916144326, 144.97812010383225 -37.81811454060695, 144.9782827654111 -37.818136613467715, 144.97841184217617 -37.818217017648465, 144.97867144925485 -37.81824561897595, 144.97866707524196 -37.81826982701446)))",Melbourne (Remainder),1,0,9144
